Date (GMT -3);Load (KW);Irradiation (W/m2);PV generation base (100kW);P [W];PV [W]
21.10.2024 13:00;383,35;730,07;63,737;383353,1647;43349,47721
21.10.2024 14:00;368,1;575,2;51,089;368100,6927;17964,87048
21.10.2024 15:00;365,8;467,11;41,768;365799,4003;0
21.10.2024 16:00;448,38;271,04;23,385;448384,1248;0
21.10.2024 17:00;472,84;79,986;5,0083;472835,968;0
21.10.2024 18:00;476,02;0;-0,005;476023,0713;0
21.10.2024 19:00;456,04;0;-0,005;456039,6042;0
21.10.2024 20:00;458,37;0;-0,005;458369,9875;0
21.10.2024 21:00;441,67;0;-0,005;441665,0314;0
21.10.2024 22:00;423,84;0;-0,005;423835,556;0
21.10.2024 23:00;413,96;0;-0,005;413961,1816;0
22.10.2024 00:00;403,89;0;-0,005;403885,6888;0
22.10.2024 01:00;409,65;0;-0,005;409645,8817;0
22.10.2024 02:00;403,76;0;-0,005;403757,3013;0
22.10.2024 03:00;400,32;0;-0,005;400324,5239;0
22.10.2024 04:00;340,02;0;-0,005;340021,0419;0
22.10.2024 05:00;343,02;0;-0,005;343021,6064;0
22.10.2024 06:00;328,29;13,317;0,8372;328293,5181;25448,38129
22.10.2024 07:00;324,35;24,713;1,8487;324345,2606;26618,27603
22.10.2024 08:00;333,73;124,92;11,274;333729,8889;46951,82024
22.10.2024 09:00;327,59;207,88;19,055;327593,5593;57144,64655
22.10.2024 10:00;353,35;347,71;32,029;353352,6764;60082,88757
22.10.2024 11:00;373,13;466,7;42,511;373134,1324;53068,62614
22.10.2024 12:00;380,79;446,73;40,391;380790,1688;55061,77792
22.10.2024 13:00;391,48;387,72;35,157;391482,048;34631,17884
22.10.2024 14:00;379,53;248,57;22,57;379532,28;12618,81878
22.10.2024 15:00;360,29;195,06;17,631;360285,9116;0
22.10.2024 16:00;455,77;124,5;11,041;455774,1852;0
22.10.2024 17:00;485,8;37,846;3,009;485800,1633;0
22.10.2024 18:00;478,43;0;-0,005;478425,7813;0
22.10.2024 19:00;457,47;0;-0,005;457474,7467;0
22.10.2024 20:00;438,17;0;-0,005;438165,2527;0
22.10.2024 21:00;415,12;0;-0,005;415123,4589;0
22.10.2024 22:00;407,9;0;-0,005;407898,8266;0
22.10.2024 23:00;399,29;0;-0,005;399294,1895;0
23.10.2024 00:00;396,98;0;-0,005;396975,6622;0
23.10.2024 01:00;411,38;0;-0,005;411379,9515;0
23.10.2024 02:00;391,14;0;-0,005;391142,1585;0
23.10.2024 03:00;398,37;0;-0,005;398372,1771;0
23.10.2024 04:00;350,04;0;-0,005;350043,7164;0
23.10.2024 05:00;349,84;0;-0,005;349837,4557;0
23.10.2024 06:00;339,96;7,7902;0,3422;339955,5588;17627,51494
23.10.2024 07:00;357,93;66,913;5,7684;357925,354;41644,52784
23.10.2024 08:00;374,24;150,51;13,631;374236,8622;50287,53663
23.10.2024 09:00;381,85;131,62;11,842;381852,0203;40523,97045
23.10.2024 10:00;389,68;232,46;21,248;389677,4673;58115,0485
23.10.2024 11:00;428,51;352,66;32,149;428506,6376;57717,01342
23.10.2024 12:00;428,58;352,08;32,037;428582,695;38620,15308
23.10.2024 13:00;446,43;381,25;34,533;446434,7382;46576,33152
23.10.2024 14:00;418,75;330,27;29,928;418751,4648;30221,15554
23.10.2024 15:00;377,74;309,02;28,048;377737,6328;13789,8415
23.10.2024 16:00;470,55;152,72;13,553;470550,705;0
23.10.2024 17:00;502,02;34,215;2,6669;502020,4468;0
23.10.2024 18:00;509,34;0;-0,005;509338,1958;0
23.10.2024 19:00;493,02;0;-0,005;493024,7269;0
23.10.2024 20:00;473,19;0;-0,005;473192,4133;0
23.10.2024 21:00;453,96;0;-0,005;453957,9391;0
23.10.2024 22:00;436,99;0;-0,005;436988,9297;0
23.10.2024 23:00;422,29;0;-0,005;422287,3459;0
24.10.2024 00:00;404,53;0;-0,005;404533,8974;0
24.10.2024 01:00;397,58;0;-0,005;397577,4155;0
24.10.2024 02:00;392,54;0;-0,005;392540,6876;0
24.10.2024 03:00;387,31;0;-0,005;387311,4777;0
24.10.2024 04:00;348,59;0;-0,005;348590,744;0
24.10.2024 05:00;342,12;0;-0,005;342115,1657;0
24.10.2024 06:00;320,74;52,573;4,146;320737,5946;19979,39349
24.10.2024 07:00;327,99;182,69;16,552;327986,3358;40305,13559
24.10.2024 08:00;324,49;326,4;30,242;324490,6158;47878,9811
24.10.2024 09:00;327,43;471;43,336;327434,5932;58436,75104
24.10.2024 10:00;351,82;664;59,851;351816,7038;63213,15359
24.10.2024 11:00;381,93;677,92;60,506;381928,9932;64228,6739
24.10.2024 12:00;402,19;677,77;60,355;402189,1327;52125,8689
24.10.2024 13:00;413,58;807,3;70,639;413581,7642;42374,54916
24.10.2024 14:00;396,3;781,68;68,263;396300,4837;29332,36858
24.10.2024 15:00;357,34;578,58;51,546;357343,277;15192,54177
24.10.2024 16:00;472,31;279,26;24,279;472308,4412;757,9499964
24.10.2024 17:00;511,06;96,565;6,5233;511056,5491;0
24.10.2024 18:00;504,74;0;-0,005;504737,6556;0
24.10.2024 19:00;477,29;0;-0,005;477285,0037;0
24.10.2024 20:00;461,26;0;-0,005;461259,819;0
24.10.2024 21:00;440,42;0;-0,005;440416,2064;0
24.10.2024 22:00;426,36;0;-0,005;426358,4976;0
24.10.2024 23:00;419,71;0;-0,005;419705,1773;0
25.10.2024 00:00;407,96;0;-0,005;407955,78;0
25.10.2024 01:00;414,81;0;-0,005;414812,8815;0
25.10.2024 02:00;415,8;0;-0,005;415797,7982;0
25.10.2024 03:00;407,18;0;-0,005;407183,4793;0
25.10.2024 04:00;362,25;0;-0,005;362252,3117;0
25.10.2024 05:00;367,84;0;-0,005;367842,926;0
25.10.2024 06:00;357,02;22,994;1,7144;357018,2953;0
25.10.2024 07:00;364,34;69,349;6,0542;364344,5663;3782,298392
25.10.2024 08:00;382,52;133,41;12,138;382520,7443;12205,55451
25.10.2024 09:00;365,72;122,21;11,111;365715,7898;15396,42014
25.10.2024 10:00;397,58;139,76;12,742;397582,8781;19731,47726
25.10.2024 11:00;426,1;185,71;17,063;426101,4252;43788,90784
25.10.2024 12:00;445,74;306,95;28,31;445740,509;47309,87107
25.10.2024 13:00;312,28;321,16;29,557;312281,7078;42211,99896
25.10.2024 14:00;394,71;303,6;27,905;394710,144;26839,41171
25.10.2024 15:00;375,86;230,42;21,12;375856,3232;14968,60993
25.10.2024 16:00;470;114,95;10,262;470004,5013;0
25.10.2024 17:00;491,63;36,892;2,944;491632,843;0
25.10.2024 18:00;502,61;0;-0,005;502610,878;0
25.10.2024 19:00;507,92;0;-0,005;507916,214;0
25.10.2024 20:00;473,96;0;-0,005;473959,9228;0
25.10.2024 21:00;452,86;0;-0,005;452864,0213;0
25.10.2024 22:00;442,06;0;-0,005;442061,409;0
25.10.2024 23:00;432,4;0;-0,005;432403,8162;0
26.10.2024 00:00;434,22;0;-0,005;434222,374;0
26.10.2024 01:00;426,72;0;-0,005;426720,7184;0
26.10.2024 02:00;422,64;0;-0,005;422638,4735;0
26.10.2024 03:00;424,82;0;-0,005;424824,2264;0
26.10.2024 04:00;367,14;0;-0,005;367140,2588;0
26.10.2024 05:00;356,85;0;-0,005;356849,3576;0
26.10.2024 06:00;330,68;62,612;4,4719;330682,3578;10862,7078
26.10.2024 07:00;320,2;160,6;14,478;320199,1882;42229,91189
26.10.2024 08:00;324,68;367,25;33,856;324676,7044;47791,43399
26.10.2024 09:00;302,47;355,49;32,765;302467,0486;57518,8683
26.10.2024 10:00;315,23;660,26;59,369;315225,7996;47289,89127
26.10.2024 11:00;358,9;596,69;53,717;358904,2664;50777,08974
26.10.2024 12:00;377,44;447,2;40,628;377440,8951;49910,32432
26.10.2024 13:00;367,38;228,45;20,77;367384,14;25209,45085
26.10.2024 14:00;362,65;62,962;5,3439;362653,2593;6045,850831
26.10.2024 15:00;338,99;201,96;18,42;338990,6311;5267,825609
26.10.2024 16:00;435,57;211,39;18,757;435566,9479;0
26.10.2024 17:00;449,18;67,49;4,6773;449179,0009;0
26.10.2024 18:00;460,67;0;-0,005;460674,4537;0
26.10.2024 19:00;436,32;0;-0,005;436320,6253;0
26.10.2024 20:00;430,5;0;-0,005;430495,7047;0
26.10.2024 21:00;419,58;0;-0,005;419583,4885;0
26.10.2024 22:00;408,03;0;-0,005;408025,4211;0
26.10.2024 23:00;397,24;0;-0,005;397240,5777;0
27.10.2024 00:00;397,25;0;-0,005;397253,7308;0
27.10.2024 01:00;397,91;0;-0,005;397908,3328;0
27.10.2024 02:00;400,92;0;-0,005;400917,099;0
27.10.2024 03:00;395,02;0;-0,005;395018,4784;0
27.10.2024 04:00;348,05;0;-0,005;348048,7289;0
27.10.2024 05:00;336,88;0;-0,005;336882,8735;0
27.10.2024 06:00;316,98;61,239;4,4371;316979,4388;9700,027798
27.10.2024 07:00;321,02;165,37;15,056;321024,7421;45951,61003
27.10.2024 08:00;344,44;353,94;32,952;344439,2929;59670,24142
27.10.2024 09:00;342,09;499,7;46,168;342092,1402;65022,37065
27.10.2024 10:00;366,61;673,05;61,08;366612,709;65353,68346
27.10.2024 11:00;387,41;773,81;68,947;387405,4337;59410,5029
27.10.2024 12:00;402;823,56;72,757;402000,1297;54369,86088
27.10.2024 13:00;403,18;749,04;66,736;403182,373;44932,65564
27.10.2024 14:00;401,13;692,79;61,959;401128,9902;30133,87629
27.10.2024 15:00;383,56;469,02;42,649;383560,8521;14637,44176
27.10.2024 16:00;445,21;323;27,973;445211,319;3071,561995
27.10.2024 17:00;486,04;87,532;5,6781;486037,8189;0
27.10.2024 18:00;483,8;0;-0,005;483796,7377;0
27.10.2024 19:00;464,87;0;-0,005;464868,5074;0
27.10.2024 20:00;459,51;0;-0,005;459510,3683;0
27.10.2024 21:00;448,5;0;-0,005;448501,9455;0
27.10.2024 22:00;434,35;0;-0,005;434353,8437;0
27.10.2024 23:00;423,44;0;-0,005;423444,458;0
28.10.2024 00:00;413,4;0;-0,005;413402,2217;0
28.10.2024 01:00;413,77;0;-0,005;413773,8342;0
28.10.2024 02:00;417,27;0;-0,005;417269,9127;0
28.10.2024 03:00;425,22;0;-0,005;425221,7331;0
28.10.2024 04:00;381,05;0;-0,005;381051,7273;0
28.10.2024 05:00;383,81;0;-0,005;383808,0902;0
28.10.2024 06:00;402,29;80,078;5,1543;402291,2979;22081,84709
28.10.2024 07:00;385,06;318,58;27,679;385056,3965;42536,94264
28.10.2024 08:00;366,39;585,94;52,858;366392,7155;56211,80764
28.10.2024 09:00;373,53;817,43;71,306;373529,7699;60357,78338
28.10.2024 10:00;388,49;987,05;82,528;388486,5723;58830,67032
28.10.2024 11:00;402,14;391,04;35,379;402144,9738;59620,30699
28.10.2024 12:00;418,56;292,92;26,495;418555,9998;51132,49389
28.10.2024 13:00;417,9;302,7;27,467;417897,7203;42803,14704
28.10.2024 14:00;404,87;532,43;47,947;404873,3063;29839,89668
28.10.2024 15:00;399,05;255,63;23,156;399048,1949;13432,29624
28.10.2024 16:00;485,64;167,57;14,936;485639,4806;3073,077436
28.10.2024 17:00;503,97;36,885;2,917;503972,0459;0
28.10.2024 18:00;507,81;0;-0,005;507812,4695;0
28.10.2024 19:00;483,5;0;-0,005;483496,2158;0
28.10.2024 20:00;477,18;0;-0,005;477180,5344;0
28.10.2024 21:00;466,36;0;-0,005;466362,1521;0
28.10.2024 22:00;449,73;0;-0,005;449730,1102;0
28.10.2024 23:00;440,94;0;-0,005;440936,4319;0
29.10.2024 00:00;431,32;0;-0,005;431320,343;0
29.10.2024 01:00;437,19;0;-0,005;437193,9697;0
29.10.2024 02:00;422,07;0;-0,005;422067,1463;0
29.10.2024 03:00;418,32;0;-0,005;418317,6498;0
29.10.2024 04:00;374,91;0;-0,005;374913,2996;0
29.10.2024 05:00;355,36;0;-0,005;355359,6344;0
29.10.2024 06:00;350,09;15,015;0,9836;350086,3647;27451,4906
29.10.2024 07:00;350,79;51,782;4,3422;350793,3807;47560,49539
29.10.2024 08:00;358,66;92,73;8,1851;358657,8445;59768,322
29.10.2024 09:00;375,74;122,97;11,032;375736,2442;60588,02031
29.10.2024 10:00;404,96;165,09;14,981;404956,8176;0
29.10.2024 11:00;428,46;187,8;17,083;428457,9315;62413,64343
29.10.2024 12:00;435,08;200,45;18,244;435084,5261;56638,10481
29.10.2024 13:00;422,6;164,29;14,856;422603,4851;46842,00916
29.10.2024 14:00;391,69;124,26;11,097;391691,8335;30589,65222
29.10.2024 15:00;369,39;104,67;9,2623;369386,5356;12954,9543
29.10.2024 16:00;453,41;57,362;4,8406;453413,8031;1954,766497
29.10.2024 17:00;476,63;19,229;1,3588;476634,2926;0
29.10.2024 18:00;492,75;0;-0,005;492746,7728;0
29.10.2024 19:00;498,99;0;-0,005;498988,0142;0
29.10.2024 20:00;467,86;0;-0,005;467860,466;0
29.10.2024 21:00;441,98;0;-0,005;441984,2758;0
29.10.2024 22:00;428,92;0;-0,005;428916,1072;0
29.10.2024 23:00;419,06;0;-0,005;419064,888;0
30.10.2024 00:00;406,04;0;-0,005;406038,1622;0
30.10.2024 01:00;405,76;0;-0,005;405758,4763;0
30.10.2024 02:00;418,48;0;-0,005;418479,5609;0
30.10.2024 03:00;410,8;0;-0,005;410800,5981;0
30.10.2024 04:00;350,6;0;-0,005;350601,2726;0
30.10.2024 05:00;353,3;0;-0,005;353301,0559;0
30.10.2024 06:00;359,68;25,917;1,9647;359677,0477;22564,47314
30.10.2024 07:00;371,59;89,091;7,8551;371588,5086;34987,29557
30.10.2024 08:00;374,06;154,24;13,998;374061,3861;37515,54194
30.10.2024 09:00;378,87;173,25;15,767;378868,6905;49446,89265
30.10.2024 10:00;404,72;209,01;19,094;404723,3887;50849,30654
30.10.2024 11:00;448,13;225,69;20,626;448130,1422;47873,926
30.10.2024 12:00;455,72;257,15;23,516;455720,7413;37322,9025
30.10.2024 13:00;444,49;283,37;25,88;444491,272;36846,85895
30.10.2024 14:00;429,46;206,37;18,755;429460,7697;18889,57465
30.10.2024 15:00;387,97;120,1;10,723;387972,7325;14095,11649
30.10.2024 16:00;474,87;61,554;5,2265;474865,7074;0
30.10.2024 17:00;491,03;23,43;1,7274;491031,5475;0
30.10.2024 18:00;480,24;0;-0,005;480235,5118;0
30.10.2024 19:00;473,19;0;-0,005;473190,2008;0
30.10.2024 20:00;459,27;0;-0,005;459267,1051;0
30.10.2024 21:00;435,9;0;-0,005;435900,8865;0
30.10.2024 22:00;430,05;0;-0,005;430050,2014;0
30.10.2024 23:00;418,16;0;-0,005;418161,1481;0
31.10.2024 00:00;361,08;0;-0,005;361082,1991;0
31.10.2024 01:00;317,78;0;-0,005;317780,9601;0
31.10.2024 02:00;333,77;0;-0,005;333770,7062;0
31.10.2024 03:00;322,81;0;-0,005;322810,8521;0
31.10.2024 04:00;289,17;0;-0,005;289171,8597;0
31.10.2024 05:00;266,28;0;-0,005;266279,9644;0
31.10.2024 06:00;254,9;71,591;4,4692;254900,032;0
31.10.2024 07:00;241,18;287,14;25,036;241177,5856;16,90338959
31.10.2024 08:00;224,84;536,64;49,137;224843,7386;13608,13745
31.10.2024 09:00;227,92;743,28;66,471;227919,2886;22949,53417
31.10.2024 10:00;212,04;896,61;78,006;212039,3562;8068,31209
31.10.2024 11:00;245,56;983,93;83,524;245557,373;10496,32904
31.10.2024 12:00;280,43;979,13;82,791;280429,6417;18289,12777
31.10.2024 13:00;285,14;899;77,284;285135,6277;13724,30975
31.10.2024 14:00;259,7;744,98;65,424;259696,2547;7125,152244
31.10.2024 15:00;292,61;537,95;48,208;292613,9069;0
31.10.2024 16:00;371,57;296,41;25,348;371573,555;0
31.10.2024 17:00;393,43;78,855;4,8819;393431,9916;0
31.10.2024 18:00;377,56;0;-0,005;377561,9278;0
31.10.2024 19:00;360;0;-0,005;360000,145;0
31.10.2024 20:00;351,3;0;-0,005;351304,8325;0
31.10.2024 21:00;345,74;0;-0,005;345741,2796;0
31.10.2024 22:00;334,32;0;-0,005;334320,2667;0
31.10.2024 23:00;316,3;0;-0,005;316303,7872;0
01.11.2024 00:00;312,17;0;-0,005;312169,5709;0
01.11.2024 01:00;314,08;0;-0,005;314082,7713;0
01.11.2024 02:00;334,32;0;-0,005;334315,5289;0
01.11.2024 03:00;336,84;0;-0,005;336840,5228;0
01.11.2024 04:00;281,51;0;-0,005;281513,504;0
01.11.2024 05:00;274,41;0;-0,005;274410,8429;0
01.11.2024 06:00;267,87;30,245;2,3895;267870,491;1639,160846
01.11.2024 07:00;258,57;159,01;14,433;258566,6046;39372,17381
01.11.2024 08:00;270,87;312,89;29,033;270865,7074;37369,08974
01.11.2024 09:00;285,24;360,91;33,425;285244,0872;63807,12296
01.11.2024 10:00;309,44;772,02;68,581;309440,6281;62802,55827
01.11.2024 11:00;340,67;639,18;57,31;340670,3644;41420,92883
01.11.2024 12:00;399,33;646,22;57,665;399325,2869;6980,01118
01.11.2024 13:00;405,17;697,71;61,763;405168,6249;3399,01008
01.11.2024 14:00;394,08;650;57,661;394081,8253;753,8885915
01.11.2024 15:00;368,78;421,61;37,945;368780,777;0
01.11.2024 16:00;456,58;271,09;23,357;456581,5735;0
01.11.2024 17:00;493,76;97,761;6,4768;493764,267;0
01.11.2024 18:00;494,36;0;-0,005;494361,4426;0
01.11.2024 19:00;494,96;0;-0,005;494960,0449;0
01.11.2024 20:00;475,44;0;-0,005;475435,0967;0
01.11.2024 21:00;454,37;0;-0,005;454374,2142;0
01.11.2024 22:00;437,67;0;-0,005;437666,6946;0
01.11.2024 23:00;430,34;0;-0,005;430338,356;0
02.11.2024 00:00;428,91;0;-0,005;428909,0652;0
02.11.2024 01:00;412,62;0;-0,005;412622,4594;0
02.11.2024 02:00;425,68;0;-0,005;425684,4864;0
02.11.2024 03:00;414,39;0;-0,005;414392,1204;0
02.11.2024 04:00;369,91;0;-0,005;369912,9944;0
02.11.2024 05:00;338,29;0;-0,005;338292,2592;0
02.11.2024 06:00;331,8;70,456;4,3138;331798,5306;10378,01403
02.11.2024 07:00;339,41;272,4;23,818;339406,1279;13303,2998
02.11.2024 08:00;348,19;419,27;38,577;348194,8929;21460,87088
02.11.2024 09:00;358,94;600,94;54,45;358935,9589;52855,07404
02.11.2024 10:00;374,57;637,23;57,242;374574,3637;57902,41134
02.11.2024 11:00;395,37;630,42;56,534;395371,5973;60357,0908
02.11.2024 12:00;404,86;710,86;63,08;404863,9526;53533,84789
02.11.2024 13:00;403,86;869,35;75,075;403855,0339;4210,001698
02.11.2024 14:00;392,77;708,64;62,389;392768,2266;118,8008934
02.11.2024 15:00;381;463,61;41,627;380999,6414;0
02.11.2024 16:00;476,37;299,8;25,729;476372,8638;0
02.11.2024 17:00;506,48;97,151;6,0849;506477,6001;0
02.11.2024 18:00;510,72;0;-0,005;510718,5822;0
02.11.2024 19:00;495,21;0;-0,005;495206,7795;0
02.11.2024 20:00;480,57;0;-0,005;480568,8095;0
02.11.2024 21:00;463,52;0;-0,005;463524,5895;0
02.11.2024 22:00;448,37;0;-0,005;448366,6916;0
02.11.2024 23:00;434,04;0;-0,005;434042,2745;0
03.11.2024 00:00;421,68;0;-0,005;421678,5126;0
03.11.2024 01:00;421,51;0;-0,005;421514,5874;0
03.11.2024 02:00;467,06;0;-0,005;467063,9038;0
03.11.2024 03:00;462,76;0;-0,005;462757,8125;0
03.11.2024 04:00;393,4;0;-0,005;393404,953;0
03.11.2024 05:00;371;0;-0,005;371002,6016;0
03.11.2024 06:00;178,18;77,06;5,4245;178180,9616;7371,664191
03.11.2024 07:00;277,02;219,95;19,59;277022,3007;19988,57553
03.11.2024 08:00;289,51;509,63;46,471;289514,7552;38228,06226
03.11.2024 09:00;298,71;664;59,649;298710,3882;46025,13373
03.11.2024 10:00;288,66;912,3;78,579;288657,28;61217,94087
03.11.2024 11:00;324,01;1058,4;86,764;324009,5825;56909,71201
03.11.2024 12:00;338,57;695,23;61,387;338567,9092;43429,94423
03.11.2024 13:00;337,77;240,97;21,757;337771,698;4984,531531
03.11.2024 14:00;327,15;73,976;6,3316;327150,7492;110,1656039
03.11.2024 15:00;336,85;45,609;3,7193;336848,8235;0
03.11.2024 16:00;403,25;26,411;1,9795;403248,7411;0
03.11.2024 17:00;400,99;8,1067;0,363;400986,412;0
03.11.2024 18:00;398,33;0;-0,005;398325,3098;0
03.11.2024 19:00;397,54;0;-0,005;397541,6107;0
03.11.2024 20:00;393,43;0;-0,005;393430,0842;0
03.11.2024 21:00;382,26;0;-0,005;382256,218;0
03.11.2024 22:00;371,53;0;-0,005;371525,1236;0
03.11.2024 23:00;369,29;0;-0,005;369287,4069;0
04.11.2024 00:00;362,1;0;-0,005;362103,3096;0
04.11.2024 01:00;363,38;0;-0,005;363376,0605;0
04.11.2024 02:00;397,6;0;-0,005;397595,8023;0
04.11.2024 03:00;409,8;0;-0,005;409800,621;0
04.11.2024 04:00;346,16;0;-0,005;346163,1317;0
04.11.2024 05:00;340,68;0;-0,005;340680,1987;0
04.11.2024 06:00;361,11;64,359;4,4237;361111,5112;3071,169217
04.11.2024 07:00;346,3;257,47;22,59;346301,7197;21789,56951
04.11.2024 08:00;333,61;447,86;41,06;333606,7123;33416,26448
04.11.2024 09:00;329,68;588,71;53,302;329684,7153;49292,63066
04.11.2024 10:00;203,77;720,34;63,938;203767,7231;58435,87243
04.11.2024 11:00;208,11;787,81;68,911;208106,9946;55647,93823
04.11.2024 12:00;213,61;845,78;73,093;213605,6595;52595,09368
04.11.2024 13:00;359,25;781,83;68,089;359248,2758;42011,93772
04.11.2024 14:00;365,92;687,48;60,44;365921,8292;30286,80891
04.11.2024 15:00;315,21;561,26;49,725;315214,9506;13083,5025
04.11.2024 16:00;398,14;314;26,444;398144,4931;654,8922422
04.11.2024 17:00;406,86;91,14;5,1596;406857,0633;0
04.11.2024 18:00;354,21;0;-0,005;354207,2906;0
04.11.2024 19:00;347,89;0;-0,005;347893,1351;0
04.11.2024 20:00;346,87;0;-0,005;346867,0502;0
04.11.2024 21:00;339,79;0;-0,005;339792,717;0
04.11.2024 22:00;333,8;0;-0,005;333802,6199;0
04.11.2024 23:00;332,17;0;-0,005;332168,3426;0
05.11.2024 00:00;312,85;0;-0,005;312850,5096;0
05.11.2024 01:00;302,44;0;-0,005;302437,706;0
05.11.2024 02:00;337,9;0;-0,005;337900,7721;0
05.11.2024 03:00;330,02;0;-0,005;330015,9454;0
05.11.2024 04:00;310,15;0;-0,005;310154,4418;0
05.11.2024 05:00;351,62;0;-0,005;351620,5215;0
05.11.2024 06:00;355,71;21,015;1,5335;355711,8301;27557,35645
05.11.2024 07:00;347,9;77,244;6,7824;347899,9939;49296,315
05.11.2024 08:00;344,79;241,72;22,258;344790,8325;59073,27592
05.11.2024 09:00;362,36;174,95;15,989;362355,8578;67263,21287
05.11.2024 10:00;362,72;404,2;36,942;362718,8263;65693,12985
05.11.2024 11:00;405,58;474,55;43,246;405578,743;57721,18267
05.11.2024 12:00;418,69;647,8;57,889;418693,3441;53704,10968
05.11.2024 13:00;393,79;725,56;63,949;393789,2075;42797,32524
05.11.2024 14:00;370,54;450,36;40,675;370536,1862;20254,91444
05.11.2024 15:00;379,5;380,82;34,337;379499,649;0
05.11.2024 16:00;422,96;258,34;22,366;422955,6427;0
05.11.2024 17:00;433,4;99,826;6,5495;433397,1481;0
05.11.2024 18:00;439,96;0;-0,005;439962,2803;0
05.11.2024 19:00;425,05;0;-0,005;425051,8875;0
05.11.2024 20:00;404,8;0;-0,005;404800,3235;0
05.11.2024 21:00;387,25;0;-0,005;387254,1275;0
05.11.2024 22:00;373,37;0;-0,005;373371,4752;0
05.11.2024 23:00;367,89;0;-0,005;367894,4931;0
06.11.2024 00:00;359,53;0;-0,005;359525,1465;0
06.11.2024 01:00;370,1;0;-0,005;370097,6944;0
06.11.2024 02:00;381,87;0;-0,005;381873,848;0
06.11.2024 03:00;376,72;0;-0,005;376715,2328;0
06.11.2024 04:00;302,8;0;-0,005;302803,5011;0
06.11.2024 05:00;329,21;0;-0,005;329214,3173;0
06.11.2024 06:00;362,33;63,417;4,0348;362331,4438;0
06.11.2024 07:00;357,62;229,54;20,354;357620,2698;5712,213363
06.11.2024 08:00;363,53;330,21;30,363;363532,1503;15601,80933
06.11.2024 09:00;354,26;741,02;65,521;354261,9781;40012,74606
06.11.2024 10:00;367,39;822,86;71,399;367389,1754;46680,65898
06.11.2024 11:00;380,07;382,04;34,641;380072,1436;56501,15807
06.11.2024 12:00;386,21;276,66;25,072;386209,4955;49356,13788
06.11.2024 13:00;383,91;531,74;47,775;383907,9208;40698,2515
06.11.2024 14:00;332,18;683,6;60,28;332184,1965;29812,58405
06.11.2024 15:00;309,89;592,15;52,303;309893,8675;15087,30637
06.11.2024 16:00;374,08;263,01;22,681;374080,1697;3254,653935
06.11.2024 17:00;378,45;96,56;6,3769;378447,6776;0
06.11.2024 18:00;379,49;0;-0,005;379485,611;0
06.11.2024 19:00;384,59;0;-0,005;384590,7516;0
06.11.2024 20:00;361,6;0;-0,005;361599,144;0
06.11.2024 21:00;357,08;0;-0,005;357080,8334;0
06.11.2024 22:00;349,18;0;-0,005;349183,2962;0
06.11.2024 23:00;343,82;0;-0,005;343821,3348;0
07.11.2024 00:00;335,59;0;-0,005;335588,7375;0
07.11.2024 01:00;341,05;0;-0,005;341051,2238;0
07.11.2024 02:00;376,05;0;-0,005;376048,9578;0
07.11.2024 03:00;368,71;0;-0,005;368709,0759;0
07.11.2024 04:00;325,94;0;-0,005;325942,0776;0
07.11.2024 05:00;332,02;0;-0,005;332017,0288;0
07.11.2024 06:00;323,5;65,55;4,5343;323495,9564;12068,97298
07.11.2024 07:00;319,33;167,45;14,913;319331,6345;43775,42341
07.11.2024 08:00;326,8;223,1;20,354;326801,4374;54055,98677
07.11.2024 09:00;333,26;342,98;31,247;333257,103;55457,68418
07.11.2024 10:00;346,63;529,47;47,658;346630,3711;58437,19171
07.11.2024 11:00;378,15;508,88;45,974;378151,5656;57646,84535
07.11.2024 12:00;404,53;1050,5;85,389;404530,1132;47982,69785
07.11.2024 13:00;390,7;555,75;49,399;390702,6062;28217,26737
07.11.2024 14:00;389,52;247,11;22,16;389524,2081;26705,73842
07.11.2024 15:00;352,06;367,06;32,907;352063,5071;14959,98489
07.11.2024 16:00;442,97;180,9;15,811;442974,1211;0
07.11.2024 17:00;491,86;8,6934;0,3932;491862,8387;0
07.11.2024 18:00;486,19;0;-0,005;486189,7049;0
07.11.2024 19:00;458,77;0;-0,005;458768,6615;0
07.11.2024 20:00;448,85;0;-0,005;448847,5113;0
07.11.2024 21:00;428,77;0;-0,005;428766,1057;0
07.11.2024 22:00;412,64;0;-0,005;412635,3836;0
07.11.2024 23:00;400,82;0;-0,005;400823,9517;0
08.11.2024 00:00;388,75;0;-0,005;388747,1924;0
08.11.2024 01:00;377,9;0;-0,005;377903,923;0
08.11.2024 02:00;395,54;0;-0,005;395543,2129;0
08.11.2024 03:00;384,14;0;-0,005;384136,3678;0
08.11.2024 04:00;336,74;0;-0,005;336741,7831;0
08.11.2024 05:00;333,41;0;-0,005;333414,0015;0
08.11.2024 06:00;329,43;18,304;1,2729;329431,0684;0
08.11.2024 07:00;333,29;24,771;1,8402;333289,3677;6441,021584
08.11.2024 08:00;349,61;322,49;29,406;349612,2284;15104,03581
08.11.2024 09:00;332,95;434,03;39,33;332953,4988;23156,23535
08.11.2024 10:00;361,46;654,88;58,058;361462,7533;28775,6164
08.11.2024 11:00;382,43;670,38;58,994;382432,373;41805,42099
08.11.2024 12:00;388,71;488,13;43,622;388709,2133;47442,73093
08.11.2024 13:00;383,11;340,36;30,528;383108,8104;43159,80113
08.11.2024 14:00;336,89;190,91;17,05;336886,4517;26735,99661
08.11.2024 15:00;308,06;144,33;12,792;308055,2292;7371,472833
