Date (GMT -3);Load (KW);Irradiation (W/m2);PV generation base (100kW);P [W];PV [W];Monat
2024-07-16 17:00:00;446,77;157,46;12,45;446772,0032;12450,0;2024-07
2024-07-16 18:00:00;298,83;0,0;-0,005;298833,5953;0,0;2024-07
2024-07-16 19:00:00;387,51;0,0;-0,005;387506,958;0,0;2024-07
2024-07-16 20:00:00;386,51;0,0;-0,005;386507,5836;0,0;2024-07
2024-07-16 21:00:00;381,44;0,0;-0,005;381439,6591;0,0;2024-07
2024-07-16 22:00:00;377,13;0,0;-0,005;377134,4604;0,0;2024-07
2024-07-16 23:00:00;366,37;0,0;-0,005;366365,3183;0,0;2024-07
2024-07-17 00:00:00;354,27;0,0;-0,005;354269,4473;0,0;2024-07
2024-07-17 01:00:00;363,2;0,0;-0,005;363203,4683;0,0;2024-07
2024-07-17 02:00:00;357,88;0,0;-0,005;357881,4392;0,0;2024-07
2024-07-17 03:00:00;366,58;0,0;-0,005;366584,9686;0,0;2024-07
2024-07-17 04:00:00;326,56;0,0;-0,005;326560,0357;0,0;2024-07
2024-07-17 05:00:00;353,44;0,0;-0,005;353440,8722;0,0;2024-07
2024-07-17 06:00:00;286,42;0,0;-0,005;286418,4647;0,0;2024-07
2024-07-17 07:00:00;329,1;208,51;17,713;329103,241;17713,0;2024-07
2024-07-17 08:00:00;338,79;441,45;40,549;338791,1682;40549,0;2024-07
2024-07-17 09:00:00;328,45;664,11;59,946;328449,0967;59946,0;2024-07
2024-07-17 10:00:00;355,34;822,38;72,236;355343,4525;72236,0;2024-07
2024-07-17 11:00:00;375,38;928,4;79,468;375380,3177;79468,0;2024-07
2024-07-17 12:00:00;404,8;948,63;80,207;404799,0265;80207,0;2024-07
2024-07-17 13:00:00;404,03;904,87;77,004;404029,2587;77004,0;2024-07
2024-07-17 14:00:00;402,84;798,35;69,273;402843,2541;69273,0;2024-07
2024-07-17 15:00:00;363,6;624,11;55,379;363603,3249;55379,0;2024-07
2024-07-17 16:00:00;456,18;404,9;35,973;456183,2352;35973,0;2024-07
2024-07-17 17:00:00;488,93;169,05;13,169;488926,1322;13169,0;2024-07
2024-07-17 18:00:00;498,87;0,0;-0,005;498869,7739;0,0;2024-07
2024-07-17 19:00:00;482,74;0,0;-0,005;482739,6011;0,0;2024-07
2024-07-17 20:00:00;472,0;0,0;-0,005;471995,4758;0,0;2024-07
2024-07-17 21:00:00;458,01;0,0;-0,005;458009,2239;0,0;2024-07
2024-07-17 22:00:00;445,86;0,0;-0,005;445863,6551;0,0;2024-07
2024-07-17 23:00:00;438,64;0,0;-0,005;438644,4244;0,0;2024-07
2024-07-18 00:00:00;423,99;0,0;-0,005;423992,7902;0,0;2024-07
2024-07-18 01:00:00;424,98;0,0;-0,005;424977,3712;0,0;2024-07
2024-07-18 02:00:00;433,24;0,0;-0,005;433238,8229;0,0;2024-07
2024-07-18 03:00:00;432,49;0,0;-0,005;432488,0219;0,0;2024-07
2024-07-18 04:00:00;375,39;0,0;-0,005;375393,0511;0,0;2024-07
2024-07-18 05:00:00;371,78;0,0;-0,005;371783,1345;0,0;2024-07
2024-07-18 06:00:00;365,29;0,0;-0,005;365286,1786;0,0;2024-07
2024-07-18 07:00:00;370,88;187,37;15,983;370880,2185;15983,0;2024-07
2024-07-18 08:00:00;381,17;400,65;36,888;381174,881;36888,0;2024-07
2024-07-18 09:00:00;382,68;609,5;55,417;382683,7769;55417,0;2024-07
2024-07-18 10:00:00;402,2;765,94;67,999;402203,2242;67999,0;2024-07
2024-07-18 11:00:00;439,0;871,73;75,518;438997,7951;75518,0;2024-07
2024-07-18 12:00:00;437,41;923,14;78,704;437410,6674;78704,0;2024-07
2024-07-18 13:00:00;412,98;882,66;75,8;412976,9287;75800,0;2024-07
2024-07-18 14:00:00;215,96;771,73;67,414;215962,7762;67414,0;2024-07
2024-07-18 15:00:00;333,64;593,06;52,952;333641,6931;52952,0;2024-07
2024-07-18 16:00:00;417,6;384,14;34,268;417604,0344;34268,0;2024-07
2024-07-18 17:00:00;473,43;161,51;12,759;473431,7627;12759,0;2024-07
2024-07-18 18:00:00;479,17;0,0;-0,005;479166,2903;0,0;2024-07
2024-07-18 19:00:00;418,31;0,0;-0,005;418312,2864;0,0;2024-07
2024-07-18 20:00:00;376,45;0,0;-0,005;376452,7588;0,0;2024-07
2024-07-18 21:00:00;377,27;0,0;-0,005;377266,861;0,0;2024-07
2024-07-18 22:00:00;374,46;0,0;-0,005;374457,7866;0,0;2024-07
2024-07-18 23:00:00;362,51;0,0;-0,005;362507,9727;0,0;2024-07
2024-07-19 00:00:00;362,91;0,0;-0,005;362906,9519;0,0;2024-07
2024-07-19 01:00:00;373,02;0,0;-0,005;373024,1852;0,0;2024-07
2024-07-19 02:00:00;370,03;0,0;-0,005;370026,001;0,0;2024-07
2024-07-19 03:00:00;363,23;0,0;-0,005;363231,1478;0,0;2024-07
2024-07-19 04:00:00;318,72;0,0;-0,005;318723,9075;0,0;2024-07
2024-07-19 05:00:00;321,41;0,0;-0,005;321414,8483;0,0;2024-07
2024-07-19 06:00:00;313,66;0,0;-0,005;313662,2162;0,0;2024-07
2024-07-19 07:00:00;328,75;110,49;9,7529;328754,57;9752,9;2024-07
2024-07-19 08:00:00;338,65;300,51;27,994;338648,5367;27994,0;2024-07
2024-07-19 09:00:00;343,33;398,18;37,083;343329,2618;37083,0;2024-07
2024-07-19 10:00:00;369,66;539,82;49,69;369660,5225;49690,0;2024-07
2024-07-19 11:00:00;406,92;715,69;64,31;406919,9982;64310,0;2024-07
2024-07-19 12:00:00;402,11;775,01;68,941;402112,3886;68941,0;2024-07
2024-07-19 13:00:00;373,46;746,14;66,456;373462,5244;66456,0;2024-07
2024-07-19 14:00:00;389,46;765,68;67,885;389464,3021;67885,0;2024-07
2024-07-19 15:00:00;358,34;585,08;52,989;358336,2045;52989,0;2024-07
2024-07-19 16:00:00;428,81;345,36;31,303;428805,0461;31303,0;2024-07
2024-07-19 17:00:00;496,16;115,09;9,4397;496159,6146;9439,7;2024-07
2024-07-19 18:00:00;491,8;0,0;-0,005;491802,6962;0,0;2024-07
2024-07-19 19:00:00;477,08;0,0;-0,005;477077,2934;0,0;2024-07
2024-07-19 20:00:00;458,6;0,0;-0,005;458599,9985;0,0;2024-07
2024-07-19 21:00:00;443,43;0,0;-0,005;443427,6581;0,0;2024-07
2024-07-19 22:00:00;428,22;0,0;-0,005;428220,3293;0,0;2024-07
2024-07-19 23:00:00;415,33;0,0;-0,005;415331,0623;0,0;2024-07
2024-07-20 00:00:00;0,0;0,0;-0,005;0,0;0,0;2024-07
2024-07-20 01:00:00;0,0;0,0;-0,005;0,0;0,0;2024-07
2024-07-20 02:00:00;0,0;0,0;-0,005;0,0;0,0;2024-07
2024-07-20 03:00:00;0,0;0,0;-0,005;0,0;0,0;2024-07
2024-07-20 04:00:00;0,0;0,0;-0,005;0,0;0,0;2024-07
2024-07-20 05:00:00;0,0;0,0;-0,005;0,0;0,0;2024-07
2024-07-20 06:00:00;0,0;0,0;-0,005;0,0;0,0;2024-07
2024-07-20 07:00:00;0,0;115,84;10,057;0,0;10057,0;2024-07
2024-07-20 08:00:00;0,0;270,03;24,748;0,0;24748,0;2024-07
2024-07-20 09:00:00;0,0;437,08;39,799;0,0;39799,0;2024-07
2024-07-20 10:00:00;0,0;540,29;48,574;0,0;48574,0;2024-07
2024-07-20 11:00:00;0,0;578,92;51,623;0,0;51623,0;2024-07
2024-07-20 12:00:00;0,0;607,49;53,886;0,0;53886,0;2024-07
2024-07-20 13:00:00;277,73;579,25;51,408;277732,2642;51408,0;2024-07
2024-07-20 14:00:00;300,01;524,93;46,822;300012,9318;46822,0;2024-07
2024-07-20 15:00:00;264,18;393,01;35,31;264181,4613;35310,0;2024-07
2024-07-20 16:00:00;313,99;246,04;21,965;313993,1946;21965,0;2024-07
2024-07-20 17:00:00;352,77;96,567;7,9492;352770,7138;7949,2;2024-07
2024-07-20 18:00:00;344,37;0,0;-0,005;344370,9106;0,0;2024-07
2024-07-20 19:00:00;320,84;0,0;-0,005;320842,0258;0,0;2024-07
2024-07-20 20:00:00;312,72;0,0;-0,005;312723,5031;0,0;2024-07
2024-07-20 21:00:00;292,46;0,0;-0,005;292456,9092;0,0;2024-07
2024-07-20 22:00:00;274,91;0,0;-0,005;274911,6516;0,0;2024-07
2024-07-20 23:00:00;273,17;0,0;-0,005;273171,4554;0,0;2024-07
2024-07-21 00:00:00;263,17;0,0;-0,005;263174,469;0,0;2024-07
2024-07-21 01:00:00;269,08;0,0;-0,005;269076,6907;0,0;2024-07
2024-07-21 02:00:00;272,25;0,0;-0,005;272253,5324;0,0;2024-07
2024-07-21 03:00:00;280,26;0,0;-0,005;280263,1912;0,0;2024-07
2024-07-21 04:00:00;263,72;0,0;-0,005;263720,8519;0,0;2024-07
2024-07-21 05:00:00;255,1;0,0;-0,005;255099,8459;0,0;2024-07
2024-07-21 06:00:00;235,08;0,0;-0,005;235075,3555;0,0;2024-07
2024-07-21 07:00:00;232,59;240,59;20,137;232586,8454;20137,0;2024-07
2024-07-21 08:00:00;155,18;490,27;44,48;155184,9442;44480,0;2024-07
2024-07-21 09:00:00;236,26;708,21;63,071;236264,9727;63071,0;2024-07
2024-07-21 10:00:00;324,48;872,42;75,474;324475,1968;75474,0;2024-07
2024-07-21 11:00:00;403,98;970,2;81,502;403978,6301;81502,0;2024-07
2024-07-21 12:00:00;436,6;993,85;82,538;436602,9739;82538,0;2024-07
2024-07-21 13:00:00;425,56;947,68;79,457;425556,8314;79457,0;2024-07
2024-07-21 14:00:00;372,24;834,14;71,69;372241,7908;71690,0;2024-07
2024-07-21 15:00:00;352,73;653,93;57,59;352731,102;57590,0;2024-07
2024-07-21 16:00:00;430,07;429,39;37,948;430065,7501;37948,0;2024-07
2024-07-21 17:00:00;441,22;185,2;14,309;441221,0388;14309,0;2024-07
2024-07-21 18:00:00;408,3;0,0;-0,005;408302,0935;0,0;2024-07
2024-07-21 19:00:00;405,51;0,0;-0,005;405510,788;0,0;2024-07
2024-07-21 20:00:00;398,44;0,0;-0,005;398442,9321;0,0;2024-07
2024-07-21 21:00:00;395,66;0,0;-0,005;395659,2484;0,0;2024-07
2024-07-21 22:00:00;367,42;0,0;-0,005;367420,7306;0,0;2024-07
2024-07-21 23:00:00;370,26;0,0;-0,005;370263,092;0,0;2024-07
2024-07-22 00:00:00;378,54;0,0;-0,005;378539,3295;0,0;2024-07
2024-07-22 01:00:00;376,97;0,0;-0,005;376967,7887;0,0;2024-07
2024-07-22 02:00:00;392,4;0,0;-0,005;392402,1072;0,0;2024-07
2024-07-22 03:00:00;396,82;0,0;-0,005;396820,5338;0,0;2024-07
2024-07-22 04:00:00;347,92;0,0;-0,005;347920,929;0,0;2024-07
2024-07-22 05:00:00;320,14;0,0;-0,005;320144,8135;0,0;2024-07
2024-07-22 06:00:00;322,56;0,0;-0,005;322563,8962;0,0;2024-07
2024-07-22 07:00:00;331,8;267,94;22,371;331797,2107;22371,0;2024-07
2024-07-22 08:00:00;361,03;551,36;49,437;361033,699;49437,0;2024-07
2024-07-22 09:00:00;355,42;803,62;69,942;355417,9535;69942,0;2024-07
2024-07-22 10:00:00;366,27;968,26;80,995;366274,1852;80995,0;2024-07
2024-07-22 11:00:00;387,73;492,78;44,136;387732,9636;44136,0;2024-07
2024-07-22 12:00:00;399,0;522,15;46,614;399002,4948;46614,0;2024-07
2024-07-22 13:00:00;399,93;471,42;42,292;399930,4352;42292,0;2024-07
2024-07-22 14:00:00;377,34;460,82;41,509;377337,4176;41509,0;2024-07
2024-07-22 15:00:00;360,08;344,82;31,177;360084,6634;31177,0;2024-07
2024-07-22 16:00:00;436,79;225,53;20,244;436793,9148;20244,0;2024-07
2024-07-22 17:00:00;485,97;83,173;6,9037;485972,58;6903,7;2024-07
2024-07-22 18:00:00;479,67;0,0;-0,005;479674,5911;0,0;2024-07
2024-07-22 19:00:00;456,28;0,0;-0,005;456279,953;0,0;2024-07
2024-07-22 20:00:00;460,01;0,0;-0,005;460007,8659;0,0;2024-07
2024-07-22 21:00:00;448,55;0,0;-0,005;448546,6766;0,0;2024-07
2024-07-22 22:00:00;434,87;0,0;-0,005;434873,0164;0,0;2024-07
2024-07-22 23:00:00;425,35;0,0;-0,005;425350,3876;0,0;2024-07
2024-07-23 00:00:00;421,03;0,0;-0,005;421034,0576;0,0;2024-07
2024-07-23 01:00:00;425,55;0,0;-0,005;425545,9137;0,0;2024-07
2024-07-23 02:00:00;318,09;0,0;-0,005;318092,1402;0,0;2024-07
2024-07-23 03:00:00;383,24;0,0;-0,005;383241,5771;0,0;2024-07
2024-07-23 04:00:00;351,77;0,0;-0,005;351770,0272;0,0;2024-07
2024-07-23 05:00:00;341,18;0,0;-0,005;341178,4286;0,0;2024-07
2024-07-23 06:00:00;335,41;0,0;-0,005;335411,8881;0,0;2024-07
2024-07-23 07:00:00;349,53;224,32;18,91;349533,9813;18910,0;2024-07
2024-07-23 08:00:00;370,31;471,11;43,059;370306,7093;43059,0;2024-07
2024-07-23 09:00:00;361,3;694,84;62,282;361298,1033;62282,0;2024-07
2024-07-23 10:00:00;373,49;868,06;75,441;373490,7074;75441,0;2024-07
2024-07-23 11:00:00;425,15;969,5;81,695;425146,4691;81695,0;2024-07
2024-07-23 12:00:00;426,88;999,35;83,084;426875,7324;83084,0;2024-07
2024-07-23 13:00:00;423,66;958,18;80,254;423656,1661;80254,0;2024-07
2024-07-23 14:00:00;409,43;844,01;72,49;409425,0946;72490,0;2024-07
2024-07-23 15:00:00;369,25;663,94;58,446;369253,273;58446,0;2024-07
2024-07-23 16:00:00;416,41;435,4;38,511;416412,2772;38511,0;2024-07
2024-07-23 17:00:00;488,67;187,92;14,572;488674,3927;14572,0;2024-07
2024-07-23 18:00:00;479,38;0,0;-0,005;479375,473;0,0;2024-07
2024-07-23 19:00:00;463,74;0,0;-0,005;463736,4807;0,0;2024-07
2024-07-23 20:00:00;445,17;0,0;-0,005;445169,5633;0,0;2024-07
2024-07-23 21:00:00;427,23;0,0;-0,005;427229,9194;0,0;2024-07
2024-07-23 22:00:00;416,13;0,0;-0,005;416132,4539;0,0;2024-07
2024-07-23 23:00:00;403,84;0,0;-0,005;403838,1348;0,0;2024-07
2024-07-24 00:00:00;394,59;0,0;-0,005;394591,568;0,0;2024-07
2024-07-24 01:00:00;396,61;0,0;-0,005;396614,4257;0,0;2024-07
2024-07-24 02:00:00;391,82;0,0;-0,005;391824,9435;0,0;2024-07
2024-07-24 03:00:00;394,07;0,0;-0,005;394065,3687;0,0;2024-07
2024-07-24 04:00:00;358,57;0,0;-0,005;358569,1299;0,0;2024-07
2024-07-24 05:00:00;365,11;0,0;-0,005;365107,9941;0,0;2024-07
2024-07-24 06:00:00;350,47;0,0;-0,005;350473,1369;0,0;2024-07
2024-07-24 07:00:00;355,03;163,03;14,026;355033,2565;14026,0;2024-07
2024-07-24 08:00:00;331,9;319,23;29,5;331895,5536;29500,0;2024-07
2024-07-24 09:00:00;173,39;482,34;44,32;173388,2389;44320,0;2024-07
2024-07-24 10:00:00;318,72;674,48;60,658;318723,1598;60658,0;2024-07
2024-07-24 11:00:00;382,14;741,68;65,763;382143,631;65763,0;2024-07
2024-07-24 12:00:00;399,03;776,29;68,372;399026,268;68372,0;2024-07
2024-07-24 13:00:00;399,96;722,52;63,865;399963,8748;63865,0;2024-07
2024-07-24 14:00:00;391,26;613,33;54,919;391264,8773;54919,0;2024-07
2024-07-24 15:00:00;361,62;498,44;45,099;361619,4839;45099,0;2024-07
2024-07-24 16:00:00;434,31;306,1;27,625;434305,8929;27625,0;2024-07
2024-07-24 17:00:00;506,68;116,17;9,5735;506678,7338;9573,5;2024-07
2024-07-24 18:00:00;493,93;0,0;-0,005;493926,7807;0,0;2024-07
2024-07-24 19:00:00;484,45;0,0;-0,005;484454,834;0,0;2024-07
2024-07-24 20:00:00;464,2;0,0;-0,005;464199,5697;0,0;2024-07
2024-07-24 21:00:00;443,39;0,0;-0,005;443386,3373;0,0;2024-07
2024-07-24 22:00:00;432,8;0,0;-0,005;432802,9404;0,0;2024-07
2024-07-24 23:00:00;417,68;0,0;-0,005;417677,1393;0,0;2024-07
2024-07-25 00:00:00;406,71;0,0;-0,005;406709,2133;0,0;2024-07
2024-07-25 01:00:00;398,36;0,0;-0,005;398360,4279;0,0;2024-07
2024-07-25 02:00:00;406,0;0,0;-0,005;406001,6556;0,0;2024-07
2024-07-25 03:00:00;402,33;0,0;-0,005;402332,1533;0,0;2024-07
2024-07-25 04:00:00;357,47;0,0;-0,005;357465,6448;0,0;2024-07
2024-07-25 05:00:00;335,27;0,0;-0,005;335265,6631;0,0;2024-07
2024-07-25 06:00:00;328,61;0,0;-0,005;328614,6088;0,0;2024-07
2024-07-25 07:00:00;341,47;128,18;11,281;341467,1555;11281,0;2024-07
2024-07-25 08:00:00;344,06;261,25;24,378;344059,7076;24378,0;2024-07
2024-07-25 09:00:00;350,65;407,08;37,909;350653,5187;37909,0;2024-07
2024-07-25 10:00:00;371,39;552,18;50,764;371389,1907;50764,0;2024-07
2024-07-25 11:00:00;407,75;629,95;57,149;407747,2992;57149,0;2024-07
2024-07-25 12:00:00;394,75;677,96;60,9;394750,7858;60900,0;2024-07
2024-07-25 13:00:00;404,8;629,22;56,767;404802,8488;56767,0;2024-07
2024-07-25 14:00:00;386,64;559,68;50,854;386638,1073;50854,0;2024-07
2024-07-25 15:00:00;355,88;430,7;39,496;355882,0038;39496,0;2024-07
2024-07-25 16:00:00;444,89;252,72;23,067;444888,9771;23067,0;2024-07
2024-07-25 17:00:00;516,71;98,787;8,3346;516708,6639;8334,6;2024-07
2024-07-25 18:00:00;504,52;0,0;-0,005;504516,3727;0,0;2024-07
2024-07-25 19:00:00;473,93;0,0;-0,005;473926,2085;0,0;2024-07
2024-07-25 20:00:00;448,34;0,0;-0,005;448338,7375;0,0;2024-07
2024-07-25 21:00:00;429,24;0,0;-0,005;429238,5635;0,0;2024-07
2024-07-25 22:00:00;412,41;0,0;-0,005;412414,0549;0,0;2024-07
2024-07-25 23:00:00;405,99;0,0;-0,005;405985,0464;0,0;2024-07
2024-07-26 00:00:00;396,48;0,0;-0,005;396475,0671;0,0;2024-07
2024-07-26 01:00:00;404,91;0,0;-0,005;404910,6674;0,0;2024-07
2024-07-26 02:00:00;411,13;0,0;-0,005;411134,491;0,0;2024-07
2024-07-26 03:00:00;404,88;0,0;-0,005;404875,7172;0,0;2024-07
2024-07-26 04:00:00;350,83;0,0;-0,005;350833,1985;0,0;2024-07
2024-07-26 05:00:00;352,99;0,0;-0,005;352992,4545;0,0;2024-07
2024-07-26 06:00:00;343,68;0,0;-0,005;343678,7949;0,0;2024-07
2024-07-26 07:00:00;346,02;191,16;16,321;346019,5999;16321,0;2024-07
2024-07-26 08:00:00;372,16;414,1;38,155;372155,2658;38155,0;2024-07
2024-07-26 09:00:00;360,22;608,39;55,39;360224,4186;55390,0;2024-07
2024-07-26 10:00:00;376,48;786,24;69,576;376479,2862;69576,0;2024-07
2024-07-26 11:00:00;416,12;861,62;74,762;416115,8371;74762,0;2024-07
2024-07-26 12:00:00;412,99;860,82;74,433;412992,2562;74433,0;2024-07
2024-07-26 13:00:00;389,23;816,63;70,918;389227,9434;70918,0;2024-07
2024-07-26 14:00:00;380,14;709,24;62,56;380144,2184;62560,0;2024-07
2024-07-26 15:00:00;339,5;562,66;50,415;339498,0621;50415,0;2024-07
2024-07-26 16:00:00;410,5;362,45;32,436;410502,9602;32436,0;2024-07
2024-07-26 17:00:00;470,61;143,72;11,403;470605,5756;11403,0;2024-07
2024-07-26 18:00:00;483,21;0,0;-0,005;483211,7538;0,0;2024-07
2024-07-26 19:00:00;467,19;0,0;-0,005;467193,779;0,0;2024-07
2024-07-26 20:00:00;446,34;0,0;-0,005;446337,5626;0,0;2024-07
2024-07-26 21:00:00;429,78;0,0;-0,005;429783,3939;0,0;2024-07
2024-07-26 22:00:00;412,39;0,0;-0,005;412385,0327;0,0;2024-07
2024-07-26 23:00:00;406,12;0,0;-0,005;406121,17;0,0;2024-07
2024-07-27 00:00:00;396,88;0,0;-0,005;396876,6327;0,0;2024-07
2024-07-27 01:00:00;396,52;0,0;-0,005;396523,6435;0,0;2024-07
2024-07-27 02:00:00;398,57;0,0;-0,005;398573,5245;0,0;2024-07
2024-07-27 03:00:00;397,91;0,0;-0,005;397909,3018;0,0;2024-07
2024-07-27 04:00:00;354,45;0,0;-0,005;354446,022;0,0;2024-07
2024-07-27 05:00:00;313,69;0,0;-0,005;313688,858;0,0;2024-07
2024-07-27 06:00:00;305,79;0,0;-0,005;305794,2886;0,0;2024-07
2024-07-27 07:00:00;315,36;172,56;14,714;315364,4714;14714,0;2024-07
2024-07-27 08:00:00;322,64;378,23;34,756;322641,3803;34756,0;2024-07
2024-07-27 09:00:00;328,7;509,5;46,576;328701,8204;46576,0;2024-07
2024-07-27 10:00:00;342,78;620,37;55,925;342777,7557;55925,0;2024-07
2024-07-27 11:00:00;383,1;693,36;61,63;383095,0165;61630,0;2024-07
2024-07-27 12:00:00;389,76;752,31;66,09;389756,134;66090,0;2024-07
2024-07-27 13:00:00;369,06;622,86;55,443;369058,3344;55443,0;2024-07
2024-07-27 14:00:00;361,06;480,7;43,411;361056,8237;43411,0;2024-07
2024-07-27 15:00:00;326,68;401,99;36,449;326684,9899;36449,0;2024-07
2024-07-27 16:00:00;399,98;277,24;25,011;399984,9243;25011,0;2024-07
2024-07-27 17:00:00;479,54;93,777;7,814;479535,5072;7814,0;2024-07
2024-07-27 18:00:00;486,12;0,0;-0,005;486116,3254;0,0;2024-07
2024-07-27 19:00:00;474,89;0,0;-0,005;474890,6021;0,0;2024-07
2024-07-27 20:00:00;465,63;0,0;-0,005;465627,3193;0,0;2024-07
2024-07-27 21:00:00;445,79;0,0;-0,005;445790,3366;0,0;2024-07
2024-07-27 22:00:00;430,48;0,0;-0,005;430479,7821;0,0;2024-07
2024-07-27 23:00:00;421,79;0,0;-0,005;421794,9219;0,0;2024-07
2024-07-28 00:00:00;424,1;0,0;-0,005;424103,9963;0,0;2024-07
2024-07-28 01:00:00;420,15;0,0;-0,005;420149,5285;0,0;2024-07
2024-07-28 02:00:00;445,98;0,0;-0,005;445982,9102;0,0;2024-07
2024-07-28 03:00:00;429,27;0,0;-0,005;429274,7726;0,0;2024-07
2024-07-28 04:00:00;371,64;0,0;-0,005;371639,122;0,0;2024-07
2024-07-28 05:00:00;321,4;0,0;-0,005;321403,4576;0,0;2024-07
2024-07-28 06:00:00;299,9;0,0;-0,005;299899,8108;0,0;2024-07
2024-07-28 07:00:00;322,54;57,034;4,8148;322543,1519;4814,8;2024-07
2024-07-28 08:00:00;326,21;128,56;11,588;326212,4176;11588,0;2024-07
2024-07-28 09:00:00;317,83;197,76;17,948;317828,0029;17948,0;2024-07
2024-07-28 10:00:00;328,25;245,87;22,344;328245,3918;22344,0;2024-07
2024-07-28 11:00:00;376,38;275,86;25,034;376379,3259;25034,0;2024-07
2024-07-28 12:00:00;387,2;294,24;26,703;387201,4847;26703,0;2024-07
2024-07-28 13:00:00;370,48;280,65;25,428;370476,86;25428,0;2024-07
2024-07-28 14:00:00;365,74;250,08;22,604;365744,1101;22604,0;2024-07
2024-07-28 15:00:00;366,84;191,1;17,17;366841,2323;17170,0;2024-07
2024-07-28 16:00:00;441,39;122,75;10,844;441394,6838;10844,0;2024-07
2024-07-28 17:00:00;485,49;47,704;3,8826;485488,0447;3882,6;2024-07
2024-07-28 18:00:00;492,83;0,0;-0,005;492825,386;0,0;2024-07
2024-07-28 19:00:00;469,08;0,0;-0,005;469077,4002;0,0;2024-07
2024-07-28 20:00:00;456,52;0,0;-0,005;456519,5313;0,0;2024-07
2024-07-28 21:00:00;445,69;0,0;-0,005;445689,9033;0,0;2024-07
2024-07-28 22:00:00;431,31;0,0;-0,005;431313,0341;0,0;2024-07
2024-07-28 23:00:00;416,25;0,0;-0,005;416254,4403;0,0;2024-07
2024-07-29 00:00:00;412,46;0,0;-0,005;412462,4023;0,0;2024-07
2024-07-29 01:00:00;412,32;0,0;-0,005;412322,9599;0,0;2024-07
2024-07-29 02:00:00;422,93;0,0;-0,005;422930,7098;0,0;2024-07
2024-07-29 03:00:00;422,83;0,0;-0,005;422828,186;0,0;2024-07
2024-07-29 04:00:00;386,93;0,0;-0,005;386926,1398;0,0;2024-07
2024-07-29 05:00:00;358,86;0,0;-0,005;358856,5903;0,0;2024-07
2024-07-29 06:00:00;334,67;0,0;-0,005;334670,6314;0,0;2024-07
2024-07-29 07:00:00;317,53;62,684;5,3771;317533,3862;5377,1;2024-07
2024-07-29 08:00:00;304,09;217,1;19,966;304094,2993;19966,0;2024-07
2024-07-29 09:00:00;306,82;212,3;19,486;306817,2379;19486,0;2024-07
2024-07-29 10:00:00;328,03;289,36;26,625;328029,8538;26625,0;2024-07
2024-07-29 11:00:00;349,16;386,09;35,308;349164,6805;35308,0;2024-07
2024-07-29 12:00:00;368,2;409,93;37,555;368202,9495;37555,0;2024-07
2024-07-29 13:00:00;374,1;470,54;42,831;374099,4339;42831,0;2024-07
2024-07-29 14:00:00;363,53;439,7;40,156;363534,9731;40156,0;2024-07
2024-07-29 15:00:00;352,38;233,92;21,377;352379,6768;21377,0;2024-07
2024-07-29 16:00:00;394,29;334,08;30,268;394286,2473;30268,0;2024-07
2024-07-29 17:00:00;467,37;178,99;14,484;467373,4741;14484,0;2024-07
2024-07-29 18:00:00;478,08;0,0;-0,005;478077,6596;0,0;2024-07
2024-07-29 19:00:00;462,44;0,0;-0,005;462440,3076;0,0;2024-07
2024-07-29 20:00:00;459,33;0,0;-0,005;459327,3926;0,0;2024-07
2024-07-29 21:00:00;455,53;0,0;-0,005;455525,6348;0,0;2024-07
2024-07-29 22:00:00;441,17;0,0;-0,005;441167,8848;0,0;2024-07
2024-07-29 23:00:00;423,04;0,0;-0,005;423043,8309;0,0;2024-07
2024-07-30 00:00:00;402,75;0,0;-0,005;402750,9766;0,0;2024-07
2024-07-30 01:00:00;406,95;0,0;-0,005;406950,737;0,0;2024-07
2024-07-30 02:00:00;418,39;0,0;-0,005;418391,1438;0,0;2024-07
2024-07-30 03:00:00;408,16;0,0;-0,005;408161,6898;0,0;2024-07
2024-07-30 04:00:00;276,83;0,0;-0,005;276830,7419;0,0;2024-07
2024-07-30 05:00:00;365,55;0,0;-0,005;365547,966;0,0;2024-07
2024-07-30 06:00:00;351,42;7,9264;0,3619;351422,9279;361,9;2024-07
2024-07-30 07:00:00;343,41;238,42;20,04;343405,4794;20040,0;2024-07
2024-07-30 08:00:00;325,69;508,65;45,901;325687,2177;45901,0;2024-07
2024-07-30 09:00:00;318,73;529,59;47,963;318725,9216;47963,0;2024-07
2024-07-30 10:00:00;339,03;741,46;65,354;339028,6331;65354,0;2024-07
2024-07-30 11:00:00;386,57;843,95;72,781;386574,501;72781,0;2024-07
2024-07-30 12:00:00;394,05;810,29;70,104;394047,8134;70104,0;2024-07
2024-07-30 13:00:00;384,46;448,31;40,25;384464,325;40250,0;2024-07
2024-07-30 14:00:00;377,57;443,53;39,859;377565,033;39859,0;2024-07
2024-07-30 15:00:00;341,98;249,02;22,437;341976,6693;22437,0;2024-07
2024-07-30 16:00:00;399,1;126,96;11,223;399098,671;11223,0;2024-07
2024-07-30 17:00:00;450,33;42,233;3,3925;450329,2313;3392,5;2024-07
2024-07-30 18:00:00;447,82;0,0;-0,005;447824,0891;0,0;2024-07
2024-07-30 19:00:00;439,42;0,0;-0,005;439416,9464;0,0;2024-07
2024-07-30 20:00:00;416,66;0,0;-0,005;416659,6909;0,0;2024-07
2024-07-30 21:00:00;404,41;0,0;-0,005;404406,5781;0,0;2024-07
