;temp_air;relative_humidity;wind_speed;wind_direction;pressure
2024-11-05 16:00:00;30,11;72,25;0,69;69,0;100330,0
2024-11-05 17:00:00;31,28;65,8;0,76;76,0;100140,0
2024-11-05 18:00:00;31,09;65,7;1,03;100,0;99890,0
2024-11-05 19:00:00;31,3;63,7;0,41;83,0;99820,0
2024-11-05 20:00:00;29,69;72,25;0,48;32,0;99800,0
2024-11-05 21:00:00;28,74;79,55;0,48;46,0;99860,0
2024-11-05 22:00:00;28,23;82,1;1,03;66,0;99960,0
2024-11-05 23:00:00;27,79;84,7;1,17;86,0;100060,0
2024-11-06 00:00:00;27,35;90,3;0,62;103,0;100160,0
2024-11-06 01:00:00;26,99;93,2;0,55;302,0;100310,0
2024-11-06 02:00:00;26,89;93,2;1,03;275,0;100360,0
2024-11-06 03:00:00;26,47;93,2;1,17;241,0;100340,0
2024-11-06 04:00:00;26,1;96,25;1,1;228,0;100320,0
2024-11-06 05:00:00;25,52;93,15;0,83;230,0;100280,0
2024-11-06 06:00:00;24,89;93,15;0,28;198,0;100240,0
2024-11-06 07:00:00;24,14;93,1;0,76;157,0;100190,0
2024-11-06 08:00:00;23,63;96,2;1,1;158,0;100190,0
2024-11-06 09:00:00;23,67;96,2;0,97;148,0;100230,0
2024-11-06 10:00:00;23,52;99,4;0,83;126,0;100300,0
2024-11-06 11:00:00;23,78;99,4;0,83;128,0;100380,0
2024-11-06 12:00:00;24,5;93,1;0,76;117,0;100500,0
2024-11-06 13:00:00;25,28;90,2;0,48;104,0;100540,0
2024-11-06 14:00:00;26,64;84,6;0,48;69,0;100510,0
2024-11-06 15:00:00;28,05;79,4;0,41;45,0;100430,0
2024-11-06 16:00:00;28,89;72,15;0,34;49,0;100310,0
2024-11-06 17:00:00;30,29;70,0;0,34;64,0;100130,0
2024-11-06 18:00:00;30,37;70,0;0,34;79,0;99930,0
2024-11-06 19:00:00;27,62;82,05;0,62;54,0;100000,0
2024-11-06 20:00:00;26,34;90,25;0,34;36,0;99880,0
2024-11-06 21:00:00;26,45;90,25;0,28;324,0;99970,0
2024-11-06 22:00:00;26,01;93,2;0,69;20,0;100060,0
2024-11-06 23:00:00;26,0;90,2;0,83;73,0;100170,0
2024-11-07 00:00:00;25,91;90,2;0,83;124,0;100260,0
2024-11-07 01:00:00;25,84;90,2;0,97;140,0;100390,0
2024-11-07 02:00:00;25,41;93,15;0,62;174,0;100440,0
2024-11-07 03:00:00;25,37;93,15;0,97;281,0;100470,0
2024-11-07 04:00:00;25,21;93,15;1,1;292,0;100430,0
2024-11-07 05:00:00;24,99;96,2;1,17;318,0;100340,0
2024-11-07 06:00:00;24,35;99,4;1,17;331,0;100250,0
2024-11-07 07:00:00;24,28;99,4;1,24;42,0;100210,0
2024-11-07 08:00:00;24,22;99,4;1,24;41,0;100200,0
2024-11-07 09:00:00;24,13;96,2;1,45;49,0;100210,0
2024-11-07 10:00:00;24,13;96,2;1,24;59,0;100270,0
2024-11-07 11:00:00;24,19;99,4;1,1;70,0;100340,0
2024-11-07 12:00:00;24,74;96,2;1,17;76,0;100450,0
2024-11-07 13:00:00;25,64;90,2;0,83;82,0;100530,0
2024-11-07 14:00:00;26,28;87,35;0,34;92,0;100520,0
2024-11-07 15:00:00;27,6;84,65;0,14;96,0;100490,0
2024-11-07 16:00:00;28,4;79,5;0,21;58,0;100360,0
2024-11-07 17:00:00;29,5;74,65;0,34;78,0;100150,0
2024-11-07 18:00:00;28,36;76,95;0,62;117,0;99980,0
2024-11-07 19:00:00;29,3;69,95;0,83;68,0;99880,0
2024-11-07 20:00:00;28,78;74,55;0,48;137,0;99850,0
2024-11-07 21:00:00;26,81;87,4;0,48;157,0;99900,0
2024-11-07 22:00:00;26,36;90,25;0,55;126,0;99990,0
2024-11-07 23:00:00;26,13;90,25;0,83;129,0;100140,0
2024-11-08 00:00:00;25,96;93,2;0,76;163,0;100240,0
2024-11-08 01:00:00;25,89;93,2;0,34;183,0;100390,0
2024-11-08 02:00:00;25,6;90,2;0,76;46,0;100460,0
2024-11-08 03:00:00;24,71;96,2;1,38;24,0;100450,0
2024-11-08 04:00:00;24,68;96,2;1,17;24,0;100400,0
2024-11-08 05:00:00;24,59;93,15;1,24;40,0;100350,0
2024-11-08 06:00:00;24,21;96,2;1,38;53,0;100280,0
2024-11-08 07:00:00;24,44;99,4;1,24;60,0;100240,0
2024-11-08 08:00:00;24,39;99,4;0,9;41,0;100220,0
2024-11-08 09:00:00;24,21;99,4;0,55;75,0;100200,0
2024-11-08 10:00:00;24,01;99,4;0,76;163,0;100270,0
2024-11-08 11:00:00;24,88;99,4;0,76;162,0;100350,0
2024-11-08 12:00:00;25,7;90,2;0,76;154,0;100430,0
2024-11-08 13:00:00;26,44;90,25;0,28;165,0;100490,0
2024-11-08 14:00:00;27,78;79,4;0,28;188,0;100470,0
2024-11-08 15:00:00;27,66;90,35;0,14;254,0;100390,0
2024-11-08 16:00:00;27,31;90,3;0,28;204,0;100310,0
2024-11-08 17:00:00;26,44;93,2;0,34;44,0;100150,0
2024-11-08 18:00:00;26,78;87,4;0,34;317,0;100010,0
2024-11-08 19:00:00;26,43;93,2;0,21;293,0;99990,0
2024-11-08 20:00:00;26,11;90,25;0,55;286,0;99950,0
2024-11-08 21:00:00;26,1;93,2;0,62;265,0;99940,0
2024-11-08 22:00:00;25,76;90,2;0,76;258,0;100010,0
2024-11-08 23:00:00;25,55;93,15;1,1;254,0;100140,0
2024-11-09 00:00:00;25,33;93,15;1,17;246,0;100250,0
2024-11-09 01:00:00;25,09;93,15;1,17;252,0;100330,0
2024-11-09 02:00:00;24,98;96,2;1,03;270,0;100380,0
2024-11-09 03:00:00;24,87;96,2;1,03;288,0;100380,0
2024-11-09 04:00:00;24,72;96,2;1,1;290,0;100350,0
2024-11-09 05:00:00;24,62;96,2;1,03;323,0;100330,0
2024-11-09 06:00:00;24,43;99,4;0,9;19,0;100280,0
2024-11-09 07:00:00;24,52;99,4;0,97;295,0;100120,0
2024-11-09 08:00:00;24,33;96,2;0,55;295,0;100130,0
2024-11-09 09:00:00;24,37;99,4;0,14;31,0;100170,0
2024-11-09 10:00:00;24,06;99,4;0,62;70,0;100280,0
2024-11-09 11:00:00;24,29;96,2;0,21;77,0;100370,0
2024-11-09 12:00:00;24,69;96,2;0,28;310,0;100450,0
2024-11-09 13:00:00;25,41;93,15;0,48;289,0;100540,0
2024-11-09 14:00:00;26,7;90,25;0,34;285,0;100540,0
2024-11-09 15:00:00;27,73;84,7;0,28;313,0;100460,0
2024-11-09 16:00:00;28,24;79,5;0,55;19,0;100300,0
2024-11-09 17:00:00;28,31;79,5;0,69;3,0;100150,0
2024-11-09 18:00:00;28,68;77,0;0,76;351,0;99980,0
2024-11-09 19:00:00;28,12;74,5;0,69;301,0;99950,0
2024-11-09 20:00:00;28,1;79,4;0,28;314,0;99880,0
2024-11-09 21:00:00;27,76;82,05;0,21;285,0;99880,0
2024-11-09 22:00:00;26,8;90,25;0,14;36,0;99890,0
2024-11-09 23:00:00;26,62;90,25;0,41;64,0;100000,0
2024-11-10 00:00:00;26,31;93,2;0,48;181,0;100110,0
2024-11-10 01:00:00;25,82;96,25;0,62;218,0;100250,0
2024-11-10 02:00:00;25,48;96,25;0,62;218,0;100290,0
2024-11-10 03:00:00;25,29;96,25;0,62;185,0;100320,0
2024-11-10 04:00:00;24,83;96,2;0,76;172,0;100290,0
2024-11-10 05:00:00;24,55;96,2;0,76;183,0;100230,0
2024-11-10 06:00:00;24,4;96,2;0,69;223,0;100180,0
2024-11-10 07:00:00;24,41;99,4;0,76;222,0;100050,0
2024-11-10 08:00:00;24,29;96,2;0,83;245,0;100070,0
2024-11-10 09:00:00;24,12;96,2;0,97;244,0;100090,0
2024-11-10 10:00:00;24,16;96,2;1,03;224,0;100180,0
2024-11-10 11:00:00;25,43;93,15;0,69;209,0;100230,0
2024-11-10 12:00:00;27,2;81,95;0,55;196,0;100320,0
2024-11-10 13:00:00;28,76;74,55;0,34;169,0;100390,0
2024-11-10 14:00:00;30,28;72,35;0,21;81,0;100370,0
2024-11-10 15:00:00;31,33;63,7;0,69;62,0;100300,0
2024-11-10 16:00:00;31,88;61,75;0,9;58,0;100190,0
2024-11-10 17:00:00;31,81;59,75;0,69;51,0;100080,0
2024-11-10 18:00:00;32,19;57,95;0,76;38,0;99920,0
2024-11-10 19:00:00;31,13;65,7;0,55;319,0;99900,0
2024-11-10 20:00:00;29,75;74,65;0,41;231,0;99800,0
2024-11-10 21:00:00;28,21;84,75;0,28;190,0;99830,0
2024-11-10 22:00:00;27,51;90,3;0,21;193,0;99790,0
2024-11-10 23:00:00;27,21;90,3;1,03;193,0;99900,0
2024-11-11 00:00:00;26,92;90,25;1,17;185,0;100060,0
2024-11-11 01:00:00;26,67;90,25;0,9;180,0;100170,0
2024-11-11 02:00:00;26,46;93,2;1,17;182,0;100260,0
2024-11-11 03:00:00;26,13;93,2;0,97;197,0;100300,0
2024-11-11 04:00:00;25,93;96,25;0,97;230,0;100280,0
2024-11-11 05:00:00;25,52;93,15;1,17;278,0;100260,0
2024-11-11 06:00:00;24,88;93,15;1,03;285,0;100230,0
2024-11-11 07:00:00;25,83;96,25;1,03;253,0;100070,0
2024-11-11 08:00:00;25,55;96,25;0,62;268,0;100070,0
2024-11-11 09:00:00;25,56;96,25;0,55;276,0;100120,0
2024-11-11 10:00:00;25,29;96,25;0,62;277,0;100180,0
2024-11-11 11:00:00;26,22;93,2;0,34;261,0;100230,0
2024-11-11 12:00:00;27,81;87,5;0,21;258,0;100290,0
2024-11-11 13:00:00;29,14;77,1;0,21;31,0;100320,0
2024-11-11 14:00:00;30,48;72,35;0,9;52,0;100310,0
2024-11-11 15:00:00;31,21;67,95;1,45;54,0;100250,0
2024-11-11 16:00:00;31,85;65,9;1,66;50,0;100130,0
2024-11-11 17:00:00;32,13;65,9;1,72;42,0;99970,0
2024-11-11 18:00:00;31,82;65,9;1,38;42,0;99850,0
2024-11-11 19:00:00;31,81;57,85;1,79;49,0;99850,0
2024-11-11 20:00:00;31,17;63,7;1,38;54,0;99740,0
2024-11-11 21:00:00;30,33;74,7;0,83;65,0;99750,0
2024-11-11 22:00:00;29,77;79,6;0,62;79,0;99800,0
2024-11-11 23:00:00;29,34;77,1;0,48;122,0;99900,0
2024-11-12 00:00:00;28,25;84,75;0,69;149,0;100000,0
2024-11-12 01:00:00;27,67;87,5;0,9;143,0;100110,0
2024-11-12 02:00:00;27,5;87,45;1,17;140,0;100180,0
2024-11-12 03:00:00;27,11;90,25;1,17;138,0;100220,0
2024-11-12 04:00:00;26,89;90,25;1,17;126,0;100230,0
2024-11-12 05:00:00;26,78;90,25;0,83;119,0;100180,0
2024-11-12 06:00:00;27,03;90,25;0,62;135,0;100160,0
2024-11-12 07:00:00;27,83;82,05;0,34;60,0;100070,0
2024-11-12 08:00:00;27,14;84,65;0,62;61,0;100060,0
2024-11-12 09:00:00;26,61;87,4;0,76;53,0;100080,0
2024-11-12 10:00:00;26,39;90,25;0,83;52,0;100130,0
2024-11-12 11:00:00;27,38;90,3;0,28;75,0;100200,0
2024-11-12 12:00:00;29,48;79,6;0,34;72,0;100290,0
2024-11-12 13:00:00;31,2;67,95;0,69;59,0;100320,0
2024-11-12 14:00:00;32,34;59,85;1,45;50,0;100310,0
2024-11-12 15:00:00;32,76;58,05;1,79;50,0;100230,0
2024-11-12 16:00:00;32,41;59,85;1,66;48,0;100140,0
2024-11-12 17:00:00;33,13;58,05;1,79;43,0;99960,0
2024-11-12 18:00:00;33,09;60,0;1,72;39,0;99810,0
2024-11-12 19:00:00;31,77;63,8;1,72;27,0;99780,0
2024-11-12 20:00:00;30,02;72,25;2,14;56,0;99790,0
2024-11-12 21:00:00;28,39;82,1;1,79;71,0;99850,0
2024-11-12 22:00:00;27,7;84,7;1,66;77,0;99920,0
2024-11-12 23:00:00;27,34;87,45;1,52;103,0;100010,0
2024-11-13 00:00:00;27,13;87,45;1,17;133,0;100130,0
2024-11-13 01:00:00;26,86;90,25;1,24;175,0;100240,0
2024-11-13 02:00:00;26,63;90,25;1,38;208,0;100310,0
2024-11-13 03:00:00;26,25;96,25;1,38;219,0;100350,0
2024-11-13 04:00:00;25,94;96,25;1,24;234,0;100290,0
2024-11-13 05:00:00;25,71;96,25;1,1;227,0;100220,0
2024-11-13 06:00:00;25,49;99,4;1,1;219,0;100180,0
2024-11-13 07:00:00;25,71;96,25;1,66;232,0;100080,0
2024-11-13 08:00:00;25,03;99,4;1,24;238,0;100070,0
2024-11-13 09:00:00;24,76;99,4;0,9;207,0;100130,0
2024-11-13 10:00:00;24,53;99,4;0,83;169,0;100230,0
2024-11-13 11:00:00;24,41;99,4;0,76;187,0;100350,0
2024-11-13 12:00:00;24,39;99,4;1,03;193,0;100450,0
2024-11-13 13:00:00;24,36;99,4;1,17;179,0;100530,0
2024-11-13 14:00:00;24,51;99,4;1,52;162,0;100500,0
2024-11-13 15:00:00;24,57;99,4;1,66;165,0;100450,0
2024-11-13 16:00:00;24,89;99,4;1,24;185,0;100330,0
2024-11-13 17:00:00;26,28;87,35;0,97;218,0;100160,0
2024-11-13 18:00:00;27,04;90,25;0,34;217,0;100020,0
2024-11-13 19:00:00;27,56;90,3;0,14;83,0;99980,0
2024-11-13 20:00:00;26,53;96,25;0,34;100,0;99970,0
2024-11-13 21:00:00;26,33;96,25;0,48;157,0;100030,0
2024-11-13 22:00:00;26,09;96,25;0,62;186,0;99980,0
2024-11-13 23:00:00;25,85;96,25;1,17;212,0;100030,0
2024-11-14 00:00:00;25,7;96,25;1,03;206,0;100140,0
2024-11-14 01:00:00;25,62;93,2;1,1;203,0;100260,0
2024-11-14 02:00:00;25,42;96,25;1,17;193,0;100370,0
2024-11-14 03:00:00;25,3;96,25;1,17;190,0;100410,0
2024-11-14 04:00:00;25,25;96,25;1,1;190,0;100430,0
2024-11-14 05:00:00;25,11;96,25;1,17;186,0;100370,0
2024-11-14 06:00:00;24,95;96,2;1,1;187,0;100310,0
2024-11-14 07:00:00;24,84;96,2;1,1;196,0;100230,0
2024-11-14 08:00:00;24,62;96,2;1,03;194,0;100180,0
2024-11-14 09:00:00;24,57;99,4;1,03;186,0;100190,0
2024-11-14 10:00:00;24,53;99,4;1,1;172,0;100270,0
2024-11-14 11:00:00;24,84;96,2;1,17;164,0;100340,0
2024-11-14 12:00:00;25,75;93,2;1,52;159,0;100440,0
2024-11-14 13:00:00;26,63;87,4;1,38;170,0;100470,0
2024-11-14 14:00:00;27,98;82,05;0,76;174,0;100480,0
2024-11-14 15:00:00;30,2;72,35;0,28;178,0;100400,0
2024-11-14 16:00:00;31,39;67,95;0,07;311,0;100280,0
2024-11-14 17:00:00;31,64;70,2;0,41;358,0;100080,0
2024-11-14 18:00:00;31,54;67,95;0,41;17,0;99970,0
2024-11-14 19:00:00;28,11;82,05;0,55;106,0;100100,0
2024-11-14 20:00:00;27,95;82,05;0,69;141,0;99960,0
2024-11-14 21:00:00;27,36;87,45;0,62;128,0;99930,0
2024-11-14 22:00:00;26,91;90,25;0,62;131,0;99920,0
2024-11-14 23:00:00;26,46;93,2;1,1;138,0;100020,0
2024-11-15 00:00:00;26,09;96,25;1,17;154,0;100130,0
2024-11-15 01:00:00;25,77;96,25;1,24;175,0;100260,0
2024-11-15 02:00:00;25,57;96,25;0,9;193,0;100350,0
2024-11-15 03:00:00;25,51;96,25;0,34;203,0;100400,0
2024-11-15 04:00:00;25,55;96,25;0,28;222,0;100410,0
2024-11-15 05:00:00;24,46;99,4;0,76;211,0;100360,0
2024-11-15 06:00:00;24,56;99,4;1,31;210,0;100290,0
2024-11-15 07:00:00;24,62;96,2;1,17;211,0;100210,0
2024-11-15 08:00:00;24,53;99,4;1,03;198,0;100220,0
2024-11-15 09:00:00;24,4;96,2;1,1;174,0;100230,0
2024-11-15 10:00:00;24,33;96,2;1,17;168,0;100280,0
2024-11-15 11:00:00;25,07;96,2;0,69;167,0;100340,0
2024-11-15 12:00:00;26,63;87,4;0,83;158,0;100400,0
2024-11-15 13:00:00;28,37;79,5;0,9;132,0;100470,0
2024-11-15 14:00:00;29,85;72,25;1,03;116,0;100460,0
2024-11-15 15:00:00;31,29;65,8;1,03;105,0;100400,0
2024-11-15 16:00:00;31,45;63,7;1,24;93,0;100300,0
2024-11-15 17:00:00;29,42;67,7;0,97;119,0;100170,0
2024-11-15 18:00:00;28,62;74,5;1,1;131,0;100060,0
2024-11-15 19:00:00;29,62;77,1;0,48;108,0;99980,0
2024-11-15 20:00:00;29,11;79,55;0,28;65,0;99950,0
2024-11-15 21:00:00;28,31;84,75;0,62;54,0;99910,0
2024-11-15 22:00:00;27,73;87,5;0,69;71,0;99900,0
2024-11-15 23:00:00;26,94;90,25;1,59;61,0;99980,0
2024-11-16 00:00:00;26,5;90,25;1,17;59,0;100050,0
2024-11-16 01:00:00;26,34;90,25;1,24;45,0;100240,0
2024-11-16 02:00:00;26,13;90,25;1,24;44,0;100350,0
2024-11-16 03:00:00;25,96;93,2;1,03;34,0;100380,0
2024-11-16 04:00:00;25,57;96,25;0,69;27,0;100360,0
2024-11-16 05:00:00;25,86;93,2;0,34;50,0;100270,0
2024-11-16 06:00:00;25,65;93,2;0,14;120,0;100210,0
2024-11-16 07:00:00;24,7;93,15;0,83;100,0;100170,0
2024-11-16 08:00:00;24,45;96,2;0,83;78,0;100150,0
2024-11-16 09:00:00;24,41;96,2;0,9;68,0;100190,0
2024-11-16 10:00:00;24,53;96,2;1,1;78,0;100250,0
2024-11-16 11:00:00;25,75;93,2;0,69;90,0;100330,0
2024-11-16 12:00:00;27,18;84,65;0,76;87,0;100430,0
2024-11-16 13:00:00;28,26;79,5;0,97;84,0;100510,0
2024-11-16 14:00:00;29,69;74,65;0,97;88,0;100520,0
2024-11-16 15:00:00;30,4;72,35;1,03;86,0;100430,0
2024-11-16 16:00:00;31,56;67,95;0,9;86,0;100280,0
2024-11-16 17:00:00;31,24;65,8;1,03;77,0;100070,0
2024-11-16 18:00:00;30,39;70,0;1,31;65,0;99950,0
2024-11-16 19:00:00;30,91;65,7;1,31;62,0;99880,0
2024-11-16 20:00:00;28,62;76,95;2,14;32,0;99860,0
2024-11-16 21:00:00;27,6;81,95;1,38;35,0;99870,0
2024-11-16 22:00:00;26,87;87,4;0,41;74,0;99980,0
2024-11-16 23:00:00;26,77;87,4;0,62;38,0;100090,0
2024-11-17 00:00:00;26,44;90,25;0,76;83,0;100230,0
2024-11-17 01:00:00;26,33;90,25;0,97;73,0;100360,0
2024-11-17 02:00:00;25,99;93,2;1,03;52,0;100410,0
2024-11-17 03:00:00;25,87;93,2;0,55;16,0;100430,0
2024-11-17 04:00:00;25,56;96,25;0,55;300,0;100400,0
2024-11-17 05:00:00;25,65;93,2;0,48;251,0;100370,0
2024-11-17 06:00:00;25,83;93,2;0,28;172,0;100310,0
2024-11-17 07:00:00;25,4;96,25;0,97;26,0;100220,0
2024-11-17 08:00:00;25,22;96,25;0,83;27,0;100250,0
2024-11-17 09:00:00;25,14;96,25;0,83;29,0;100270,0
2024-11-17 10:00:00;25,02;99,4;0,69;38,0;100320,0
2024-11-17 11:00:00;25,51;99,4;0,21;31,0;100390,0
2024-11-17 12:00:00;26,25;96,25;0,07;31,0;100440,0
2024-11-17 13:00:00;27,29;87,45;0,14;31,0;100480,0
2024-11-17 14:00:00;28,38;82,1;0,41;29,0;100470,0
2024-11-17 15:00:00;30,45;74,7;0,69;44,0;100410,0
2024-11-17 16:00:00;31,54;70,2;0,83;23,0;100260,0
2024-11-17 17:00:00;32,42;59,85;1,31;25,0;100100,0
2024-11-17 18:00:00;30,35;67,8;1,79;25,0;100050,0
2024-11-17 19:00:00;27,82;84,7;0,21;328,0;100080,0
2024-11-17 20:00:00;27,64;82,05;0,48;308,0;100040,0
2024-11-17 21:00:00;26,05;96,25;0,28;65,0;100060,0
2024-11-17 22:00:00;25,92;93,2;0,76;112,0;100040,0
2024-11-17 23:00:00;25,81;93,2;1,1;140,0;100140,0
2024-11-18 00:00:00;25,84;90,2;0,21;146,0;100240,0
2024-11-18 01:00:00;25,57;93,15;0,69;56,0;100400,0
2024-11-18 02:00:00;25,51;93,15;0,97;36,0;100470,0
2024-11-18 03:00:00;25,16;93,15;0,76;38,0;100490,0
2024-11-18 04:00:00;24,67;96,2;0,48;96,0;100460,0
2024-11-18 05:00:00;24,65;96,2;0,69;214,0;100390,0
2024-11-18 06:00:00;24,57;99,4;1,1;203,0;100290,0
2024-11-18 07:00:00;24,59;96,2;1,03;196,0;100190,0
2024-11-18 08:00:00;24,47;99,4;1,1;198,0;100170,0
2024-11-18 09:00:00;24,47;99,4;1,1;187,0;100200,0
2024-11-18 10:00:00;24,53;99,4;1,03;189,0;100260,0
2024-11-18 11:00:00;24,85;99,4;1,1;194,0;100360,0
2024-11-18 12:00:00;25,71;93,2;1,31;196,0;100440,0
2024-11-18 13:00:00;26,87;87,4;1,38;184,0;100480,0
2024-11-18 14:00:00;28,09;84,7;0,69;170,0;100470,0
2024-11-18 15:00:00;30,83;72,4;0,34;160,0;100430,0
2024-11-18 16:00:00;30,98;67,85;0,97;82,0;100340,0
2024-11-18 17:00:00;29,68;72,25;1,38;82,0;100140,0
2024-11-18 18:00:00;29,44;72,25;0,83;118,0;100050,0
2024-11-18 19:00:00;29,28;77,1;0,21;355,0;99940,0
2024-11-18 20:00:00;29,21;74,65;0,21;235,0;99880,0
2024-11-18 21:00:00;28,2;84,75;0,14;171,0;99980,0
2024-11-18 22:00:00;27,89;90,35;0,48;172,0;100030,0
2024-11-18 23:00:00;27,65;87,5;0,76;201,0;100160,0
2024-11-19 00:00:00;27,27;90,3;0,83;242,0;100230,0
2024-11-19 01:00:00;27,0;93,2;1,38;251,0;100360,0
2024-11-19 02:00:00;26,62;93,2;1,45;250,0;100400,0
2024-11-19 03:00:00;26,35;96,25;1,24;238,0;100440,0
2024-11-19 04:00:00;26,21;93,2;1,31;226,0;100430,0
2024-11-19 05:00:00;26,0;96,25;1,24;237,0;100370,0
2024-11-19 06:00:00;25,83;93,2;1,38;257,0;100310,0
2024-11-19 07:00:00;25,68;96,25;1,24;243,0;100250,0
2024-11-19 08:00:00;25,57;96,25;0,97;242,0;100230,0
2024-11-19 09:00:00;24,84;99,4;0,97;261,0;100230,0
2024-11-19 10:00:00;24,61;96,2;1,38;254,0;100280,0
2024-11-19 11:00:00;25,46;93,15;1,86;242,0;100360,0
2024-11-19 12:00:00;26,51;87,35;1,86;241,0;100430,0
2024-11-19 13:00:00;27,63;82,05;1,31;235,0;100510,0
2024-11-19 14:00:00;28,15;82,1;0,69;230,0;100470,0
2024-11-19 15:00:00;29,08;77,0;0,55;263,0;100440,0
2024-11-19 16:00:00;29,21;74,65;0,48;321,0;100350,0
2024-11-19 17:00:00;29,73;77,1;0,48;9,0;100200,0
2024-11-19 18:00:00;28,05;79,4;0,9;20,0;100130,0
2024-11-19 19:00:00;26,75;87,4;0,28;261,0;100120,0
2024-11-19 20:00:00;26,07;90,2;0,41;359,0;100070,0
2024-11-19 21:00:00;25,72;93,2;0,28;340,0;100090,0
2024-11-19 22:00:00;25,6;93,2;0,21;53,0;100150,0
2024-11-19 23:00:00;25,67;93,2;0,62;63,0;100250,0
2024-11-20 00:00:00;25,47;96,25;0,76;47,0;100390,0
2024-11-20 01:00:00;25,32;96,25;0,9;21,0;100490,0
2024-11-20 02:00:00;25,22;96,25;0,83;15,0;100550,0
2024-11-20 03:00:00;25,04;96,2;0,83;342,0;100550,0
2024-11-20 04:00:00;24,98;96,2;0,97;302,0;100540,0
2024-11-20 05:00:00;25,04;96,2;1,1;294,0;100470,0
2024-11-20 06:00:00;24,93;96,2;0,97;285,0;100370,0
2024-11-20 07:00:00;24,25;96,2;0,76;269,0;100360,0
2024-11-20 08:00:00;24,2;96,2;0,69;278,0;100340,0
2024-11-20 09:00:00;24,2;96,2;0,62;256,0;100360,0
2024-11-20 10:00:00;24,23;96,2;0,83;247,0;100460,0
2024-11-20 11:00:00;24,33;99,4;0,76;230,0;100540,0
2024-11-20 12:00:00;24,71;96,2;1,03;222,0;100640,0
2024-11-20 13:00:00;25,33;96,25;0,83;218,0;100710,0
2024-11-20 14:00:00;26,01;96,25;0,83;224,0;100730,0
2024-11-20 15:00:00;26,0;93,2;0,62;247,0;100680,0
2024-11-20 16:00:00;26,02;96,25;0,62;287,0;100600,0
2024-11-20 17:00:00;25,74;93,2;0,69;291,0;100450,0
2024-11-20 18:00:00;26,77;90,25;0,76;291,0;100260,0
2024-11-20 19:00:00;27,45;87,45;0,48;279,0;100160,0
2024-11-20 20:00:00;27,14;87,45;0,55;245,0;100080,0
2024-11-20 21:00:00;26,96;90,25;0,41;258,0;100090,0
2024-11-20 22:00:00;26,31;93,2;0,34;331,0;100140,0
2024-11-20 23:00:00;26,08;90,2;0,55;10,0;100290,0
2024-11-21 00:00:00;25,68;93,2;0,48;10,0;100380,0
2024-11-21 01:00:00;25,38;93,15;0,76;38,0;100520,0
2024-11-21 02:00:00;25,2;93,15;0,41;68,0;100560,0
2024-11-21 03:00:00;24,88;93,15;0,55;53,0;100550,0
2024-11-21 04:00:00;24,06;99,4;1,45;19,0;100560,0
2024-11-21 05:00:00;23,36;96,2;1,03;41,0;100490,0
2024-11-21 06:00:00;23,31;96,2;0,48;338,0;100400,0
2024-11-21 07:00:00;23,42;99,4;1,17;4,0;100340,0
2024-11-21 08:00:00;23,55;99,4;1,1;345,0;100310,0
2024-11-21 09:00:00;23,54;99,4;1,17;333,0;100320,0
2024-11-21 10:00:00;23,48;99,4;1,03;326,0;100360,0
2024-11-21 11:00:00;24,13;96,2;0,69;336,0;100450,0
2024-11-21 12:00:00;25,4;90,2;0,9;331,0;100550,0
2024-11-21 13:00:00;26,48;90,25;0,62;333,0;100640,0
2024-11-21 14:00:00;26,59;90,25;0,55;331,0;100650,0
2024-11-21 15:00:00;27,62;87,45;0,55;335,0;100590,0
2024-11-21 16:00:00;28,36;84,75;0,48;4,0;100450,0
2024-11-21 17:00:00;30,03;77,1;0,69;12,0;100270,0
2024-11-21 18:00:00;28,42;79,5;0,76;344,0;100100,0
2024-11-21 19:00:00;27,81;82,05;0,69;335,0;100050,0
2024-11-21 20:00:00;27,87;82,05;0,48;284,0;99980,0
2024-11-21 21:00:00;27,41;87,45;0,28;269,0;100040,0
2024-11-21 22:00:00;26,49;93,2;0,41;64,0;100120,0
2024-11-21 23:00:00;26,28;93,2;1,17;58,0;100230,0
2024-11-22 00:00:00;25,98;93,2;1,1;64,0;100320,0
2024-11-22 01:00:00;25,78;93,2;1,17;56,0;100440,0
2024-11-22 02:00:00;25,56;93,15;1,17;55,0;100480,0
2024-11-22 03:00:00;25,31;93,15;1,31;43,0;100470,0
2024-11-22 04:00:00;25,1;93,15;1,17;44,0;100440,0
2024-11-22 05:00:00;24,92;96,2;1,24;35,0;100360,0
2024-11-22 06:00:00;24,74;96,2;1,1;24,0;100290,0
2024-11-22 07:00:00;24,98;96,2;1,1;30,0;100180,0
2024-11-22 08:00:00;24,85;96,2;1,1;36,0;100160,0
2024-11-22 09:00:00;24,74;93,15;1,1;43,0;100180,0
2024-11-22 10:00:00;24,67;93,15;1,1;59,0;100250,0
2024-11-22 11:00:00;25,02;96,2;0,83;62,0;100340,0
2024-11-22 12:00:00;25,79;90,2;0,97;50,0;100410,0
2024-11-22 13:00:00;26,92;84,6;1,17;42,0;100480,0
2024-11-22 14:00:00;28,05;79,4;1,45;33,0;100480,0
2024-11-22 15:00:00;29,21;69,95;1,59;30,0;100410,0
2024-11-22 16:00:00;29,98;69,95;1,79;29,0;100300,0
2024-11-22 17:00:00;31,04;67,85;1,31;24,0;100160,0
